shop_id,good_num,cmmt_num,consume,offer_cnt,ord_cnt,sale_amt_3m,sale_amt_3m
2773,524,531,101089.12,883,903,207262.75,207262.75
2774,879,947,59695.41,53,3405,159608.51,159608.51
2775,164,175,,0,601,106619.26,106619.26
2776,400,426,308839.16,1008,1079,135011.38,135011.38
2777,5634,5648,,2266,2847,224178.45,224178.45
2778,281,293,62755.06,351,713,69937.02,69937.02
2779,1774,1797,276630.31,2189,2471,164285.8,164285.8
2780,286,291,,91,192,26123.31,26123.31
2781,1083,1091,0,383,638,72969.01,72969.01
2782,256,266,,0,375,12988.56,12988.56
2783,61,74,,0,251,26551.98,26551.98
2784,920,967,359079.19,213,1565,104361.09,104361.09
2785,135,140,,2,609,94156.42,94156.42
2786,118,130,,62,250,16900.32,16900.32
2787,449,532,125602.59,575,1736,61752.38,61752.38
2788,1530,1545,11639.19,182,483,43021.69,43021.69
2789,239,248,0,8,788,176195.08,176195.08
2790,662,718,38125.93,1659,1682,79578.5,79578.5
2791,269,280,589727.47,94,386,20807.46,20807.46
2792,918,996,1692256.95,10,3482,163478.01,163478.01
2793,56,56,,71,82,16546.94,16546.94
2794,208,245,,5,970,81905.85,81905.85
2795,104,129,,44,473,22295.84,22295.84
2796,624,635,,192,330,102079.48,102079.48
2797,214,250,,8,1085,79270.14,79270.14
2798,263,335,,122,1234,47209.29,47209.29
2799,792,804,514.38,272,1152,96788.17,96788.17
2800,435,502,1735282.16,88,1692,159230.13,159230.13
2801,2133,2160,121972.53,1740,3368,257741.39,257741.39
2802,275,299,,134,714,111574.16,111574.16
2803,150,157,13040.88,12,394,18206.53,18206.53
2804,433,448,,253,918,209926.28,209926.28
2805,490,566,1822700.44,674,1448,102377.05,102377.05
2806,359,381,6.49,249,603,61058.99,61058.99
2807,630,726,2510477.68,277,2536,276496.81,276496.81
2808,501,560,,0,2039,55292.58,55292.58
2809,1414,1422,,726,924,101174.6,101174.6
2810,725,922,,65,3258,109453.23,109453.23
2811,9418,9427,,1877,1895,132260.28,132260.28
2812,261,279,824328.02,795,834,163031.42,163031.42
2813,14252,14314,127091.48,2985,4669,220910.52,220910.52
2814,22120,22181,,5120,7130,215222.46,215222.46
2815,7398,8113,138014.86,6320,11287,307353.48,307353.48
2816,1557,1576,,1553,1580,159405.93,159405.93
2817,2626,2686,,3114,5083,179240.6,179240.6
2818,2348,2360,,1154,1780,135635.06,135635.06
2819,122,152,2911656.61,14,694,66016.95,66016.95
2820,1898,1939,2812.57,1564,1950,206556.7,206556.7
2821,847,873,594945.14,637,1618,179042.31,179042.31
2822,378,534,,1574,2108,37783.78,37783.78
2823,84,91,,232,237,32424.52,32424.52
2824,2837,2856,,4248,4592,320603.77,320603.77
2825,3520,3527,54770.47,914,1114,45466.64,45466.64
2826,169,173,67934.04,217,496,67258.36,67258.36
2827,1054,1170,2181412.91,238,3404,225865.71,225865.71
2828,50,52,,40,162,29358.08,29358.08
2829,310,321,,78,316,33001.26,33001.26
2830,1538,1883,,561,5503,151028.01,151028.01
2831,175,197,,0,542,24443.32,24443.32
2832,375,399,7216.21,321,599,20698.54,20698.54
2833,437,478,,862,870,19552.59,19552.59
2834,87,91,,85,238,40273.58,40273.58
2835,386,406,561819.56,596,1254,182582.94,182582.94
2836,119,124,,5,227,19219.15,19219.15
2837,216,244,47824.33,166,413,42012.21,42012.21
2838,138,158,1515200.72,430,599,54974.18,54974.18
2839,22,25,,13,47,49990.11,49990.11
2840,317,330,103244.82,166,761,58580.05,58580.05
2841,3669,3818,1236385.33,3651,12006,554730.16,554730.16
2842,65,67,,0,163,29099.23,29099.23
2843,734,757,429006.05,1922,2054,123459.57,123459.57
2844,4598,4636,20184.56,2329,4267,338312.54,338312.54
2845,865,884,246919.71,1385,1560,132191.61,132191.61
2846,44,50,14060.81,56,216,33764.22,33764.22
2847,13587,13637,,1064,1829,53075.88,53075.88
2848,3273,3672,,1276,7106,101722.34,101722.34
2849,1104,1200,485881.63,5455,5476,287499.32,287499.32
2850,5663,5748,394518.69,2640,4230,198647.85,198647.85
2851,1902,1929,783643.87,646,1066,58158.81,58158.81
2852,350,357,21096.8,550,576,122522.38,122522.38
2853,376,396,340052.13,501,1406,80790.29,80790.29
2854,362,404,,217,834,55410.9,55410.9
2855,4275,5042,152426.89,2592,4786,63617.88,63617.88
2856,11021,11220,,4475,4792,91130.45,91130.45
2857,40,43,,31,39,11017.83,11017.83
2858,55,65,,0,193,11218.95,11218.95
2859,6894,6925,,4500,4697,415189.64,415189.64
2860,1010,1033,,0,1539,249478.12,249478.12
2861,1739,1971,,558,3862,73083.19,73083.19
2862,2247,2349,242859.12,3452,4054,260362.91,260362.91
2863,41,46,,18,176,31941.26,31941.26
2864,36,41,,34,75,12731.69,12731.69
2865,6598,6624,,2918,3783,307391.09,307391.09
2866,40,40,,50,120,18225.53,18225.53
2867,107,116,,234,290,93533.56,93533.56
2868,3660,3663,,2175,2244,94910.89,94910.89
2869,2663,2830,,4102,4128,365719.9,365719.9
2870,16,22,,142,147,66015.3,66015.3
2871,38,42,252202.25,103,133,22238.02,22238.02
2872,101,117,,48,367,28119.15,28119.15
2873,373,383,,544,1076,91252.36,91252.36
2874,85,91,,276,277,41448.08,41448.08
2875,991,1038,3134467.19,821,2130,123959.03,123959.03
2876,2585,2885,,7079,7280,152202.07,152202.07
2877,911,1007,,43,2325,127351.56,127351.56
2878,338,389,,0,1254,55122.6,55122.6
2879,1169,1193,94.02,1049,3307,281557.07,281557.07
2880,528,546,610868.85,798,1300,152179.77,152179.77
2881,586,660,,859,1900,162020.14,162020.14
2882,297,344,,772,1023,79507.57,79507.57
2883,4274,4433,246253.14,914,4327,289913.51,289913.51
2884,85,90,129738.42,2,223,19449.51,19449.51
2885,165,236,,0,990,25804.49,25804.49
2886,8682,8710,4616.56,2586,3679,465413.38,465413.38
2887,7914,7965,,5355,9239,323130.9,323130.9
2888,83,84,,127,131,23667.75,23667.75
2889,54,61,680.91,0,156,20038.5,20038.5
2890,31835,31891,,5197,6536,362384.96,362384.96
2891,90,92,11981.74,319,335,105582.91,105582.91
2892,1366,1582,39409.2,1047,3693,126755.26,126755.26
2893,2201,2221,101.2,2058,2105,141798.95,141798.95
2894,5592,5807,4769685.63,2063,3688,216796.23,216796.23
2895,178,192,614598.65,381,389,25193.78,25193.78
2896,397,413,364213.17,0,982,68252.81,68252.81
2897,1863,1891,171651.25,439,1292,81855.96,81855.96
2898,5225,5317,140529.95,6095,6748,323875.21,323875.21
2899,89,97,,0,214,12801.48,12801.48
2900,358,364,,444,467,37010.97,37010.97
2901,7752,7763,,902,1243,29095.92,29095.92
2902,254,295,,20,904,110688.74,110688.74
2903,1012,1016,,397,620,117732.48,117732.48
2904,273,380,,396,1098,66212.62,66212.62
2905,3247,3301,,766,4472,388497.95,388497.95
2906,48,52,,0,207,26272.81,26272.81
2907,507,543,,325,678,117234.52,117234.52
2908,6,7,,2,35,51680.02,51680.02
2909,517,531,,1578,2151,40203.37,40203.37
2910,16,16,,0,64,84035.16,84035.16
2911,126,131,2521160.55,59,720,78463.93,78463.93
2912,184,198,,218,310,21004.87,21004.87
2913,29,32,,3,126,10919.95,10919.95
2914,1104,1116,451.93,93,657,89364.56,89364.56
2915,1738,1757,308594.21,1105,1781,152249.98,152249.98
2916,97,113,,126,199,20692.16,20692.16
2917,3560,3615,,2901,3794,301556.17,301556.17
2918,456,485,37015.12,353,1111,191180.06,191180.06
2919,182,194,117442.03,248,552,70165.74,70165.74
2920,2104,2330,7264.07,3299,5734,246564.65,246564.65
2921,290,310,,750,766,45145.06,45145.06
2922,3553,3673,,2868,2889,292108.07,292108.07
2923,228,290,,119,966,41228.6,41228.6
2924,439,544,,1393,2005,70723.24,70723.24
2925,38,44,36804.03,142,146,41025.66,41025.66
2926,5850,5918,,2111,3324,253868.53,253868.53
2927,1057,1143,451635.27,0,3454,112355.51,112355.51
2928,4392,4399,,1637,3412,228139.61,228139.61
2929,101,134,,0,343,34405.16,34405.16
2930,479,516,802472.51,270,2578,96955.68,96955.68
2931,6078,6128,,61,5996,604513.32,604513.32
2932,248,302,,44,998,37801.27,37801.27
2933,356,391,89122.47,453,1383,89481.54,89481.54
2934,954,1167,73549.33,5954,6012,204337.44,204337.44
2935,8335,8340,36180.3,1062,1382,45086,45086
2936,7970,8034,,3797,7078,230496.16,230496.16
2937,1562,1605,,780,1544,90802.57,90802.57
2938,160,168,9340.13,0,391,63219.44,63219.44
2939,1302,1336,799.64,2532,2534,200902.87,200902.87
2940,7450,7493,,2207,3155,106677.9,106677.9
2941,3089,3104,536300.94,2967,3386,399641.32,399641.32
2942,76280,76298,2737970.23,12011,13700,393897.22,393897.22
2943,123,128,441473.05,257,272,34112.78,34112.78
2944,112,130,20670.25,47,692,57627.72,57627.72
2945,301,330,104390.65,0,1135,101704,101704
2946,12053,12142,,4485,6112,625499.27,625499.27
2947,46,46,,35,122,28079.83,28079.83
2948,163,169,,65,472,85999.94,85999.94
2949,2931,3127,,482,5315,169761.68,169761.68
2950,3473,3549,224146.64,1601,3358,315653.16,315653.16
2951,348,360,,732,972,98527.87,98527.87
2952,139,143,491748.66,240,298,80159.99,80159.99
2953,1927,1938,8341,60,1232,109245.63,109245.63
2954,97,120,,450,540,91201.73,91201.73
2955,181,183,9547.77,371,538,35530.45,35530.45
2956,787,907,,1983,3146,138737.85,138737.85
2957,3015,3114,10405.33,2086,4052,304027.94,304027.94
2958,718,937,20797.22,1603,4358,121413.68,121413.68
2959,19,25,,19,78,10406.95,10406.95
2960,1220,1335,2373514.57,1626,1852,151889.86,151889.86
2961,201,215,,778,797,27576.99,27576.99
2962,2837,2846,,869,1171,89031.45,89031.45
2963,5350,5389,,1427,2363,195765.26,195765.26
2964,389,398,67454.52,388,754,59717.12,59717.12
2965,145,152,,6,508,26091.1,26091.1
2966,352,373,,400,902,148448.11,148448.11
2967,196,226,38532.15,288,433,47026.42,47026.42
2968,6746,6761,,1834,2249,257223.85,257223.85
2969,4775,4842,294296.9,5352,5511,580328.39,580328.39
2970,507,552,,0,1518,80696.98,80696.98
2971,70372,70394,,2479,3063,406896.37,406896.37
2972,2407,2490,1856309.44,5045,5369,264827.29,264827.29
2973,588,620,100747.02,1720,1955,160315.43,160315.43
2974,730,876,1039.76,161,2762,127045.09,127045.09
2975,363,372,36052.95,582,629,201165.79,201165.79
2976,396,404,,1605,1664,206711.81,206711.81
2977,20,20,,0,44,27441.54,27441.54
2978,996,1030,962824.28,2036,2118,190640.54,190640.54
2979,145,157,,314,337,43440.29,43440.29
2980,153,157,,30,502,45438.77,45438.77
2981,38,38,,3,103,8981.11,8981.11
2982,2521,2563,4360.99,5698,7912,571818.94,571818.94
2983,824,845,311135.47,802,1843,149131.67,149131.67
2984,408,421,20301.17,462,802,37928.77,37928.77
2985,264,270,,480,490,92241.73,92241.73
2986,54,61,,0,375,51658.54,51658.54
2987,95,99,38916.23,150,150,12337.29,12337.29
2988,443,488,,1058,1547,63081.5,63081.5
2989,1703,1722,,1216,2536,457259.79,457259.79
2990,554,562,19068.67,1075,1254,130254.96,130254.96
2991,127,147,,161,349,13248.32,13248.32
2992,951,1041,,201,2762,123176.98,123176.98
2993,387,392,33516.68,189,289,30739.08,30739.08
2994,854,971,,513,1912,24539.42,24539.42
2995,5690,5706,13650.88,2961,3341,267208.41,267208.41
2996,491,602,,1615,2319,45731.32,45731.32
2997,1105,1111,78561.06,0,706,117755.61,117755.61
2998,89,98,,351,442,58074.23,58074.23
2999,258,272,,640,649,47503.49,47503.49
3000,510,618,,61,2665,105183.75,105183.75
